Book Link,Title,Author,Genre,Language,Average Rating,Number of Ratings,Publication Date,Number of Pages,Currently Reading,Want to Read,Age at Publication
https://www.goodreads.com/book/show/210895088-la-torre-oscura-1-la-hierba-del-diablo,La Torre Oscura 1 La Hierba Del Diablo,Stephen King,,,0.0,0,1990-01-01,299.0,0.0,0.0,42.280629705681044
https://www.goodreads.com/book/show/210791444-glow-russian-version,"GLOW, Russian Version",Stephen King,,,0.0,0,1993-01-01,299.0,0.0,0.0,45.281314168377826
https://www.goodreads.com/book/show/210555261-hydeushii-dorojnie-raboti,Hydeushii. Dorojnie raboti,Stephen King,,Russian,0.0,0,2021-01-01,576.0,0.0,0.0,73.28131416837782
https://www.goodreads.com/book/show/210472248-2-stephen-king-books-1-the-dark-tower-vii-2-lisey-s-story,2 Stephen King Books! 1) The Dark Tower VII 2) Lisey's Story,Stephen King,,,0.0,0,2013-01-01,299.0,0.0,0.0,65.28131416837782
https://www.goodreads.com/book/show/208161363-the-drawing-of-the-three,The Drawing of the Three: The Dark Tower II,Stephen King,,,0.0,0,2003-01-01,299.0,0.0,0.0,55.279945242984255
https://www.goodreads.com/book/show/209856465-stephen-kings-der-dunkle-turm-deluxe-band-5---die-graphic-novel-reihe,Stephen Kings Der Dunkle Turm Deluxe (Band 5) - Die Graphic Novel Reihe,Stephen King,,German,0.0,0,2023-07-31,299.0,0.0,0.0,75.85763175906914
https://www.goodreads.com/book/show/209772355-2-stephen-king-books-1-rose-madder-2-nightmares-dreamscapes,2 Stephen King Books! 1) Rose Madder 2) Nightmares & Dreamscapes,Stephen King,,,0.0,0,2008-01-01,8.0,0.0,0.0,60.27926078028747
https://www.goodreads.com/book/show/209767099-the-bachman-books,The Bachman Books: Four Early Novels,Stephen King,,,0.0,0,1985-01-01,299.0,0.0,0.0,37.281314168377826
https://www.goodreads.com/book/show/209529999-2-stephen-king-books-1-duma-key-2-hearts-in-atlantis,2 Stephen King Books! 1) Duma Key 2) Hearts in Atlantis,Stephen King,,,0.0,0,2016-01-01,2.0,0.0,0.0,68.27926078028747
https://www.goodreads.com/book/show/209258599-danza-macabra,Danza Macabra,Stephen King,,Spanish; Castilian,0.0,0,2024-03-20,528.0,0.0,0.0,76.49555099247091
https://www.goodreads.com/book/show/209186972-2-stephen-king-books-1-the-dark-half-2-revival,2 Stephen King Books! 1) The Dark Half 2) Revival,Stephen King,,English,0.0,0,2012-01-01,4.0,0.0,0.0,64.27926078028747
https://www.goodreads.com/book/show/209065336-stephen-king-collection-3-books-set,Stephen King Collection 3 Books Set,Stephen King,,,0.0,0,2024-02-23,704.0,0.0,0.0,76.42436687200548
https://www.goodreads.com/book/show/208848998-the-green-mile-part-6,The Green Mile Part 6,Stephen King,,,0.0,0,1996-01-01,299.0,0.0,0.0,48.27926078028747
https://www.goodreads.com/book/show/208691616-the-wasye-lands-the-dark-tower-iii-only,The Wasye Lands the Dark Tower III Only !!!,Stephen King,,,0.0,0,1992-01-01,299.0,0.0,0.0,44.27926078028747
https://www.goodreads.com/book/show/208641691-the-dark-tower,The Dark Tower.,Stephen King,,,0.0,0,1988-01-01,299.0,0.0,0.0,40.27926078028747
https://www.goodreads.com/book/show/208537938-un-visage-dans-la-foule-brage,Un visage dans la foule (Brage),Stephen King,,,0.0,0,2014-03-17,44.0,0.0,0.0,66.48596851471595
https://www.goodreads.com/book/show/208455670-the-mist,The Mist : In 3-D Sound,Stephen King,,,0.0,0,1986-01-01,299.0,0.0,0.0,38.280629705681044
https://www.goodreads.com/book/show/208432160-salem,Salem: Livre audio 2 CD MP3,Stephen King,,French,0.0,0,2024-07-03,299.0,0.0,0.0,76.78302532511978
https://www.goodreads.com/book/show/208161570-the-drawing-of-the-3,The Drawing of the 3: The Dark Tower II,Stephen King,,,0.0,0,1997-01-01,299.0,0.0,0.0,49.281314168377826
https://www.goodreads.com/book/show/216232206-storm-of-the-century,Storm of the Century: The Labor Day Hurricane of 1935,Stephen King,,English,3.95,41,2024-12-03,398.0,161.0,10.0,77.20191649555099
https://www.goodreads.com/book/show/216094690-danse-macabre---dition-collector,Danse macabre - Édition Collector,Stephen King,,French,5.0,1 rating0 reviews,2024-11-06,352.0,0.0,2.0,77.12799452429843
https://www.goodreads.com/book/show/214659700-bellas-durmientes,Bellas durmientes,Stephen King,,Spanish; Castilian,0.0,0,2018-02-01,768.0,0.0,2.0,70.36550308008214
https://www.goodreads.com/book/show/217608693-the-dark-tower,THE DARK TOWER,Stephen King,,,0.0,0,1987-01-01,299.0,0.0,0.0,39.279945242984255
https://www.goodreads.com/book/show/217415436-2-stephen-king-books-1-fairy-tale-2-tommyknockers,2 Stephen King Books! 1) Fairy Tale 2) Tommyknockers,Stephen King,,,0.0,0,2022-01-01,299.0,0.0,0.0,74.28062970568104
https://www.goodreads.com/book/show/217411052-2-stephen-king-books-1-four-past-midnight-2-holly,2 Stephen King Books! 1) Four Past Midnight 2) Holly,Stephen King,,,0.0,0,1999-01-01,299.0,0.0,0.0,51.279945242984255
https://www.goodreads.com/book/show/216977226-despu-s-del-anochecer,Después del Anochecer,Stephen King,,Spanish; Castilian,0.0,0,2023-01-01,448.0,0.0,0.0,75.27994524298425
https://www.goodreads.com/book/show/216775537-the-shawshank-redemption,The Shawshank Redemption,Stephen King,,,0.0,0,2024-10-29,1.0,0.0,0.0,77.10609171800137
https://www.goodreads.com/book/show/216625614-road-rage-no-2-throttle-cover-a-by-nelson-daniel-released-03-21-2012,Road Rage No. 2 Throttle Cover A by Nelson Daniel Released 03/21/2012,Stephen King,,English,0.0,0,2012-01-01,24.0,0.0,0.0,64.27926078028747
https://www.goodreads.com/book/show/216599211-road-rage-no-2-throttle-cover-b-by-phil-noto-release-date-03-21-2012,Road Rage No. 2 Throttle (Cover B by Phil Noto) Release Date 03/21/2012,Stephen King,,English,0.0,0,2012-01-01,24.0,0.0,0.0,64.27926078028747
https://www.goodreads.com/book/show/216599160-road-rage-no-2-throttle-cover-b-by-phil-noto-release-date-march-21-2,"Road Rage No. 2 Throttle (Cover B by Phil Noto) Release Date March 21, 2012",Stephen King,,English,0.0,0,2012-01-01,24.0,0.0,0.0,64.27926078028747
https://www.goodreads.com/book/show/215582959-2-stephen-king-books-1-needful-things-2-billy-summers,2 Stephen King Books! 1) Needful Things 2) Billy Summers,Stephen King,,,0.0,0,1998-01-01,299.0,0.0,0.0,50.280629705681044
https://www.goodreads.com/book/show/215111768-from-a-buick-8,From a buick 8,Stephen King,,,0.0,0,,299.0,0.0,0.0,
https://www.goodreads.com/book/show/215007683-o-iluminado,O iluminado: Coleção Biblioteca Stephen King- Idioma Português,Stephen King,,,0.0,0,2017-08-22,520.0,0.0,0.0,69.91923340177961
https://www.goodreads.com/book/show/214956300-die-augen-des-drachen-the-eyes-of-the-dragon,"Die Augen des Drachen ""The Eyes of the Dragon""",Stephen King,,German,0.0,0,,299.0,0.0,0.0,
https://www.goodreads.com/book/show/211662661-integrated-scales-test-hc-1,Integrated Scales Test HC (1),Stephen King,,English,0.0,0,2017-07-11,288.0,0.0,0.0,69.80424366872005
https://www.goodreads.com/book/show/214071029-selected-stories,Selected Stories,Stephen King,,,0.0,0,2023-01-01,192.0,0.0,0.0,75.27994524298425
https://www.goodreads.com/book/show/213955410-the-secretary-of-dreams,The Secretary of Dreams: Volume One,Stephen King,,,0.0,0,2006-01-01,299.0,0.0,0.0,58.280629705681044
https://www.goodreads.com/book/show/213525042-the-green-mile-six-part-set,The Green Mile. Six part set,Stephen King,,English,0.0,0,1996-01-01,299.0,0.0,0.0,48.27926078028747
https://www.goodreads.com/book/show/213520258-stephen-kings-der-dunkle-turm-deluxe-band-7---die-graphic-novel-reihe,Stephen Kings Der Dunkle Turm Deluxe (Band 7) - Die Graphic Novel Reihe,Stephen King,,German,0.0,0,2024-02-20,299.0,0.0,0.0,76.41615331964408
https://www.goodreads.com/book/show/213520191-the-bill-hodges-trilogy-series-3-books-set---mr-mercedes-finders-keepe,The Bill Hodges Trilogy Series 3 Books Set - Mr. Mercedes; Finders Keepers; End of Watch,Stephen King,,,0.0,0,2024-05-15,1680.0,0.0,0.0,76.64887063655031
https://www.goodreads.com/book/show/213273908-2-stephen-king-books-1-hearts-in-atlantis-2-if-it-bleeds,2 Stephen King Books! 1) Hearts in Atlantis 2) If it Bleeds,Stephen King,,,0.0,0,2006-01-01,299.0,0.0,0.0,58.280629705681044
https://www.goodreads.com/book/show/213212176-thinner---hard-cover---bargain-sale,THINNER - HARD COVER - BARGAIN SALE,Stephen King,,,0.0,0,1984-01-01,299.0,0.0,0.0,36.27926078028747
https://www.goodreads.com/book/show/213091044-pesadillas-y-alucinaciones,Pesadillas Y Alucinaciones,Stephen King,,,0.0,0,1994-01-01,299.0,0.0,0.0,46.280629705681044
https://www.goodreads.com/book/show/213076275-2-stephen-king-books-1-fairy-tale-2-lisey-s-story,2 Stephen King Books! 1) Fairy Tale 2) Lisey's Story,Stephen King,,,0.0,0,2022-01-01,299.0,0.0,0.0,74.28062970568104
https://www.goodreads.com/book/show/212796669-gli-occhi-del-drago,Gli Occhi Del Drago,Stephen King,,Italian,0.0,0,1993-01-01,299.0,0.0,0.0,45.281314168377826
https://www.goodreads.com/book/show/212457983-riding-the-bullet---dvd---signed-by-director-mick-garris,RIDING THE BULLET - DVD - SIGNED BY DIRECTOR MICK GARRIS,Stephen King,,,0.0,0,2004-01-01,299.0,0.0,0.0,56.27926078028747
https://www.goodreads.com/book/show/212454831-riding-the-bullet---vhs---signed-by-director-mick-garris,RIDING THE BULLET - VHS - SIGNED BY DIRECTOR MICK GARRIS,Stephen King,,,0.0,0,2004-01-01,299.0,0.0,0.0,56.27926078028747
https://www.goodreads.com/book/show/212232890-lithuania-travel-guide-to-vilnius-2024-2025,Lithuania travel guide to Vilnius 2024-2025: Vilnius Revealed: Your Gateway to Lithuanian Wonders,Stephen King,,English,0.0,0,2024-04-27,121.0,0.0,0.0,76.59958932238193
https://www.goodreads.com/book/show/211869238-un-tour-sur-le-bolide-wiz,Un tour sur le Bolide (Wiz),Stephen King,,French,0.0,0,2023-09-27,140.0,0.0,0.0,76.0164271047228
https://www.goodreads.com/book/show/219437819-carnets-noirs,Carnets noirs,Stephen King,,French,5.0,1 rating0 reviews,2016-03-02,433.0,0.0,0.0,68.44626967830253
https://www.goodreads.com/book/show/219429131-cellulaire-litt-rature-trang-re,Cellulaire (Littérature étrangère),Stephen King,,,0.0,0,2010-03-03,553.0,0.0,0.0,62.4476386036961
https://www.goodreads.com/book/show/221027486-simetierre,Simetierre,Stephen King,,Japanese,0.0,0,2011-02-15,464.0,0.0,0.0,63.403148528405204
https://www.goodreads.com/book/show/221027482-la-temp-te-du-si-cle,La Tempête du siècle,Stephen King,,French,0.0,0,2011-02-15,503.0,0.0,0.0,63.403148528405204
https://www.goodreads.com/book/show/221027475-roadmaster,Roadmaster,Stephen King,,French,0.0,0,2010-05-20,522.0,0.0,0.0,62.6611909650924
https://www.goodreads.com/book/show/221027464-la-petite-fille-qui-aimait-tom-gordon,La Petite fille qui aimait Tom Gordon,Stephen King,,French,0.0,0,2010-05-20,241.0,0.0,0.0,62.6611909650924
https://www.goodreads.com/book/show/221027340-dolor-s-claiborne,Dolorès Claiborne,Stephen King,,French,0.0,0,2010-05-20,282.0,0.0,0.0,62.6611909650924
https://www.goodreads.com/book/show/221027295-d-solation,Désolation,Stephen King,,French,0.0,0,2010-05-20,679.0,0.0,0.0,62.6611909650924
https://www.goodreads.com/book/show/221027274-les-tommyknockers,Les Tommyknockers,Stephen King,,French,0.0,0,2011-02-15,975.0,0.0,0.0,63.403148528405204
https://www.goodreads.com/book/show/221027252-running-man,Running Man: Il court contre la mort,Stephen King,,French,0.0,0,2010-05-20,320.0,0.0,0.0,62.6611909650924
https://www.goodreads.com/book/show/220458271-talisman,Talisman,Stephen King,,French,0.0,0,2024-10-30,790.0,0.0,0.0,77.10882956878851
https://www.goodreads.com/book/show/220032804-creepshow-signed,Creepshow (Signed).,Stephen King,,,0.0,0,1982-01-01,299.0,0.0,0.0,34.280629705681044
https://www.goodreads.com/book/show/219893694-nightmares-and-dreamscapes-airports-only,Nightmares and Dreamscapes Airports Only: Airport Edition,Stephen King,,,0.0,0,1999-12-31,299.0,0.0,0.0,52.276522929500345
https://www.goodreads.com/book/show/219715435-the-plant-parts-one-through-part-six,The Plant. Parts One through Part Six,Stephen King,,,0.0,0,1982-01-01,299.0,0.0,0.0,34.280629705681044
https://www.goodreads.com/book/show/219526020-die-augen-des-drachen-the-eyes-of-the-dragon,"Die Augen des Drachen ""The Eyes of the Dragon""",Stephen King,,German,0.0,0,1984-01-01,299.0,0.0,0.0,36.27926078028747
https://www.goodreads.com/book/show/216599160-road-rage-no-2-throttle-cover-b-by-phil-noto-release-date-march-21-2,"Road Rage No. 2 Throttle (Cover B by Phil Noto) Release Date March 21, 2012",Stephen King,,English,0.0,0,2012-01-01,24.0,0.0,0.0,64.27926078028747
https://www.goodreads.com/book/show/219417663-minuit-2-litt-rature-trang-re,Minuit 2 (Littérature étrangère),Stephen King,,French,0.0,0,2010-05-20,574.0,0.0,0.0,62.6611909650924
https://www.goodreads.com/book/show/219345468-danse-macabre---nouvelle-traduction-thrillers,Danse macabre - nouvelle traduction (Thrillers),Stephen King,,French,0.0,0,2024-11-06,394.0,0.0,0.0,77.12799452429843
https://www.goodreads.com/book/show/219272133-o-vento-pela-fechadura-a-torre-negra-livro-8,O vento pela fechadura (A Torre Negra Livro 8),Stephen King,,Portuguese,0.0,0,2013-05-28,334.0,0.0,0.0,65.68377823408625
https://www.goodreads.com/book/show/218700403-la-dure-imaginaire,À la dure (Imaginaire),Stephen King,,French,0.0,0,2014-05-21,22.0,0.0,0.0,66.66392881587953
https://www.goodreads.com/book/show/218510195-the-waste-lands-stephen-king-illustrated-by-ned-dameron---series,The Waste Lands / Stephen King ; Illustrated by Ned Dameron - [Series: the Dark Tower ; 3],Stephen King,,,0.0,0,1991-01-01,299.0,0.0,0.0,43.279945242984255
https://www.goodreads.com/book/show/218364917-different-seasons-by-stephen-king-ps-publishing-limited-edition,"Different Seasons by Stephen King, PS Publishing, Limited Edition",Stephen King,,,0.0,0,2023-01-01,538.0,0.0,0.0,75.27994524298425
https://www.goodreads.com/book/show/218232561-misery,Misery: Louca Obsessao,Stephen King,,,0.0,0,2014-01-01,326.0,0.0,0.0,66.28062970568104
https://www.goodreads.com/book/show/217608693-the-dark-tower,THE DARK TOWER,Stephen King,,,0.0,0,1987-01-01,299.0,0.0,0.0,39.279945242984255
https://www.goodreads.com/book/show/217415436-2-stephen-king-books-1-fairy-tale-2-tommyknockers,2 Stephen King Books! 1) Fairy Tale 2) Tommyknockers,Stephen King,,,0.0,0,2022-01-01,299.0,0.0,0.0,74.28062970568104
https://www.goodreads.com/book/show/217411052-2-stephen-king-books-1-four-past-midnight-2-holly,2 Stephen King Books! 1) Four Past Midnight 2) Holly,Stephen King,,,0.0,0,1999-01-01,299.0,0.0,0.0,51.279945242984255
https://www.goodreads.com/book/show/216977226-despu-s-del-anochecer,Después del Anochecer,Stephen King,,Spanish; Castilian,0.0,0,2023-01-01,448.0,0.0,0.0,75.27994524298425
https://www.goodreads.com/book/show/216775537-the-shawshank-redemption,The Shawshank Redemption,Stephen King,,English,0.0,0,2024-10-29,1.0,0.0,0.0,77.10609171800137
https://www.goodreads.com/book/show/216625614-road-rage-no-2-throttle-cover-a-by-nelson-daniel-released-03-21-2012,Road Rage No. 2 Throttle Cover A by Nelson Daniel Released 03/21/2012,Stephen King,,English,0.0,0,2012-01-01,24.0,0.0,0.0,64.27926078028747
https://www.goodreads.com/book/show/216599211-road-rage-no-2-throttle-cover-b-by-phil-noto-release-date-03-21-2012,Road Rage No. 2 Throttle (Cover B by Phil Noto) Release Date 03/21/2012,Stephen King,,English,0.0,0,2012-01-01,24.0,0.0,0.0,64.27926078028747
https://www.goodreads.com/book/show/39942002-lord-of-the-flies,Lord of the Flies,William Golding,Fiction,,3.7,"3,012,604",1954-09-17,285.0,39200.0,1000000.0,6.9897330595482545
https://www.goodreads.com/book/show/408295.Bernie_Wrightson_s_Frankenstein,Bernie Wrightson's Frankenstein,Mary Wollstonecraft Shelley,Horror,English,3.88,"1,689,247",1818-01-01,188.0,66100.0,898000.0,-129.71663244353184
https://www.goodreads.com/book/show/10564744-dracula,Dracula,Bram Stoker,Classics,English,4.02,"1,343,201",1897-05-26,250.0,77200.0,968000.0,-50.31895961670089
https://www.goodreads.com/book/show/9014.The_Long_Walk,The Long Walk,Richard Bachman,Horror,English,4.07,"202,772",1978-12-01,370.0,0.0,138000.0,31.195071868583163
https://www.goodreads.com/book/show/10605.Thinner,Thinner,Richard Bachman,Horror,,3.77,"216,941",1984-01-01,320.0,0.0,94900.0,36.27926078028747
https://www.goodreads.com/book/show/221910422-das-buch-der-geister-spukh-user,Das Buch der Geister & Spukhäuser,Stephen King,,German,4.5,2,2024-11-22,594.0,3.0,7.0,77.17180013689254
https://www.goodreads.com/book/show/221384158-2-stephen-king-books-1-the-dark-tower-v--wolves-of-the-calla-2-delore,2 Stephen King Books! 1) The Dark Tower V- Wolves of the Calla 2) Delores Claiborne,Stephen King,,,3.5,2,2005-11-07,299.0,0.0,0.0,58.130047912388775
https://www.goodreads.com/book/show/221028087-ca---tome-2,Ca - tome 2,Stephen King,,French,0.0,0,2010-05-20,668.0,0.0,0.0,62.6611909650924
https://www.goodreads.com/book/show/222207315-insomnia-qpd-trade,Insomnia Qpd Trade,Stephen King,,,0.0,0,1994-10-31,299.0,0.0,0.0,47.110198494182065
https://www.goodreads.com/book/show/221880155-classic-king-boxed-set-1,"Classic King Boxed Set 1: Pet Sematary, Cujo, Christine",Stephen King,,English,0.0,0,,1472.0,0.0,0.0,
https://www.goodreads.com/book/show/221579209-the-dark-man,The Dark Man,Stephen King,,,0.0,0,2013-01-01,299.0,0.0,0.0,65.28131416837782
https://www.goodreads.com/book/show/221498803-the-body-6-hours,The Body 6 Hours),Stephen King,,,0.0,0,1987-12-01,299.0,0.0,0.0,40.19438740588638
https://www.goodreads.com/book/show/221279424-kein-zur-ck,Kein Zurück: Roman,Stephen King,,German,0.0,0,,299.0,0.0,3.0,
https://www.goodreads.com/book/show/221260435-the-bill-hodges-trilogy-series-collection-set-of-3-books-mr-mercedes,The Bill Hodges Trilogy Series Collection Set of 3 Books. Mr. Mercedes; Finders Keepers; End of Watch by Stephen King,Stephen King,,,0.0,0,2017-03-28,1600.0,0.0,0.0,69.51676933607118
https://www.goodreads.com/book/show/221188365-stephen-king-collection-4-books-set,Stephen King Collection 4 Books Set,Stephen King,,English,0.0,0,2024-11-02,299.0,0.0,0.0,77.11704312114989
https://www.goodreads.com/book/show/221105317-2-stephen-king-books-1-on-writing--a-memoir-of-the-craft-2-needful-th,2 Stephen King Books! 1) On Writing- A Memoir of the Craft 2) Needful Things,Stephen King,,,0.0,0,2000-10-01,299.0,0.0,0.0,53.02943189596167
https://www.goodreads.com/book/show/221028354-jessie,Jessie,Stephen King,,French,0.0,0,2010-05-20,409.0,0.0,0.0,62.6611909650924
https://www.goodreads.com/book/show/221028097-juste-avant-le-cr-puscule,Juste avant le crépuscule,Stephen King,,French,0.0,0,2010-03-03,497.0,0.0,0.0,62.4476386036961
https://www.goodreads.com/book/show/221027489-brume,Brume: Nouvelles,Stephen King,,French,0.0,0,2010-05-27,785.0,0.0,0.0,62.680355920602324
https://www.goodreads.com/book/show/221028042-nuit-noire-toiles-mortes,"Nuit noire, étoiles mortes",Stephen King,,French,0.0,0,2012-03-01,460.0,0.0,0.0,64.4435318275154
https://www.goodreads.com/book/show/221027598-minuit-2,Minuit 2,Stephen King,,French,0.0,0,2010-05-20,574.0,0.0,0.0,62.6611909650924
https://www.goodreads.com/book/show/221027593-bazaar,Bazaar,Stephen King,,French,0.0,0,2010-05-20,930.0,0.0,0.0,62.6611909650924
https://www.goodreads.com/book/show/221027586-insomnie,Insomnie,Stephen King,,French,0.0,0,2010-05-20,900.0,0.0,0.0,62.6611909650924
https://www.goodreads.com/book/show/221027577-r-ves-et-cauchemars,Rêves et cauchemars,Stephen King,,French,0.0,0,2010-05-20,927.0,0.0,0.0,62.6611909650924
https://www.goodreads.com/book/show/221027564-cellulaire,Cellulaire,Stephen King,,French,0.0,0,2010-03-03,553.0,0.0,0.0,62.4476386036961
https://www.goodreads.com/book/show/221027541-coeurs-perdus-en-atlantide,Coeurs perdus en Atlantide,Stephen King,,,0.0,0,2010-05-20,687.0,0.0,0.0,62.6611909650924
https://www.goodreads.com/book/show/221027528-duma-key,Duma key,Stephen King,,,0.0,0,2010-03-03,815.0,0.0,0.0,62.4476386036961
https://www.goodreads.com/book/show/221027521-ca---tome-1,Ca - tome 1,Stephen King,,,0.0,0,2010-05-20,837.0,0.0,0.0,62.6611909650924
https://www.goodreads.com/book/show/221027507-sac-d-os,Sac d'os,Stephen King,,,0.0,0,2011-02-15,748.0,0.0,0.0,63.403148528405204
https://www.goodreads.com/book/show/221027499-diff-rentes-saisons,Différentes saisons,Stephen King,,,0.0,0,2010-05-20,651.0,0.0,0.0,62.6611909650924
https://www.goodreads.com/book/show/76140.Rosemary_s_Baby,Rosemary's Baby,Ira Levin,Horror,English,4.04,"148,384",1967-03-12,245.0,0.0,126000.0,19.471594798083505
https://www.goodreads.com/book/show/11607.The_Running_Man,The Running Man,Richard Bachman,Horror,,3.9,"140,883",1982-05-01,317.0,0.0,73100.0,34.60917180013689
https://www.goodreads.com/book/show/5558849-the-poet,The Poet,Michael Connelly,Mystery,,4.22,"104,089",1996-01-28,528.0,10900.0,37100.0,48.35318275154004
https://www.goodreads.com/book/show/342445.The_Gunslinger_Born,The Gunslinger Born,Peter David,Graphic Novels,English,4.23,"80,979",2007-11-21,240.0,619.0,40100.0,60.167008898015055
https://www.goodreads.com/book/show/10596.The_Regulators,The Regulators,Richard Bachman,Horror,,3.72,"87,291",1996-01-01,512.0,0.0,43000.0,48.27926078028747
https://www.goodreads.com/book/show/6344097-the-stand,The Stand: Captain Trips,Roberto Aguirre-Sacasa,Horror,English,4.46,"70,846",2009-01-01,160.0,143.0,20000.0,61.281314168377826
https://www.goodreads.com/book/show/398512.Ghost_Story,Ghost Story,Peter Straub,Horror,English,3.92,"80,383",1979-01-01,483.0,0.0,86100.0,31.279945242984258
https://www.goodreads.com/book/show/10617.The_Bachman_Books,The Bachman Books,Richard Bachman,Horror,English,4.14,"73,442",1986-01-01,704.0,956.0,28900.0,38.280629705681044
https://www.goodreads.com/book/show/6534756-dandelion-wine,Dandelion Wine,Ray Bradbury,Fiction,English,4.08,"73,669",1957-01-01,220.0,0.0,87500.0,9.281314168377824
https://www.goodreads.com/book/show/25103.The_Sandman_Vol_8,"The Sandman, Vol. 8: Worlds' End",Neil Gaiman,Graphic Novels,English,4.44,"53,527",1993-01-01,160.0,414.0,540.0,45.281314168377826
https://www.goodreads.com/book/show/10230395-the-stand-bd-3,"The Stand, Bd. 3: Überlebende",Roberto Aguirre-Sacasa,Graphic Novels,German,4.53,"44,856",2010-07-21,299.0,55.0,0.0,62.83093771389459
https://www.goodreads.com/book/show/349473.Blaze,Blaze,Richard Bachman,Horror,English,3.77,"52,676",2007-06-12,285.0,0.0,37800.0,59.723477070499655
https://www.goodreads.com/book/show/66370.Rage,Rage,Richard Bachman,Horror,English,3.72,"51,973",1977-09-06,131.0,818.0,38200.0,29.960301163586585
https://www.goodreads.com/book/show/11574.The_Body,The Body,Robin Waterfield,Horror,English,4.29,"44,091",1982-01-01,80.0,498.0,29000.0,34.280629705681044
https://www.goodreads.com/book/show/18715844-une-fille-comme-les-autres,Une fille comme les autres,Jack Ketchum,Horror,French,3.93,"48,029",1989-12-01,376.0,0.0,84000.0,42.195756331279945
https://www.goodreads.com/book/show/60242406-assassination-vacation,Assassination Vacation,Sarah Vowell,Nonfiction,English,3.93,"46,913",2005-03-29,7.0,757.0,28700.0,57.51950718685831
https://www.goodreads.com/book/show/17761172-the-road-to-the-dark-tower,The Road to the Dark Tower: Exploring Stephen King's Magnum Opus,Bev Vincent,Fantasy,,4.32,"40,995",2004-09-01,299.0,109.0,19900.0,56.94729637234771
https://www.goodreads.com/book/show/10577.Roadwork,Roadwork,Richard Bachman,Horror,English,3.6,"40,632",1981-03-01,320.0,0.0,25600.0,33.44284736481862
https://www.goodreads.com/book/show/18769107,十四張不可思議的畫,Chris Van Allsburg,Short Stories,Chinese,4.03,"32,849",2011-01-01,256.0,179.0,11700.0,63.279945242984255
https://www.goodreads.com/book/show/17723846-the-monk,The Monk,Matthew Gregory Lewis,Classics,English,3.84,"30,384",1796-01-01,406.0,0.0,69400.0,-151.71526351813827
https://www.goodreads.com/book/show/71826.The_Green_Mile,The Green Mile: The Screenplay,Frank Darabont,Fiction,English,4.66,"23,464",1999-01-01,172.0,25.0,0.0,51.279945242984255
https://www.goodreads.com/book/show/7619398-american-vampire-vol-1,"American Vampire, Vol. 1",Scott Snyder,Graphic Novels,English,3.97,"25,903",2010-10-05,192.0,0.0,27400.0,63.03901437371663
https://www.goodreads.com/book/show/6390031-the-improbable-adventures-of-sherlock-holmes,The Improbable Adventures of Sherlock Holmes,John Joseph Adams,Mystery,English,4.39,"21,714",2009-09-01,454.0,625.0,15100.0,61.946611909650926
https://www.goodreads.com/book/show/10604.The_Body_Snatchers,The Body Snatchers,Jack Finney,Science Fiction,English,3.9,"23,905",1955-01-01,224.0,369.0,17800.0,7.279945242984257
https://www.goodreads.com/book/show/13528059-the-killer-inside-me,The Killer Inside Me,Jim Thompson,Fiction,English,3.86,"23,968",1952-03-13,299.0,546.0,29800.0,4.476386036960986
https://www.goodreads.com/book/show/45428419-gwendy-s-magic-feather,Gwendy's Magic Feather,Richard Chizmar,Horror,English,3.77,"23,582",2019-11-19,333.0,0.0,14200.0,72.1615331964408
https://www.goodreads.com/book/show/7006562-stephen-king-s-n,Stephen King's N.,Marc Guggenheim,Horror,English,4.24,"14,743",2008-08-01,112.0,182.0,23600.0,60.86242299794661
https://www.goodreads.com/book/show/6730644-the-stand,The Stand: American Nightmares,Aguirre-Sacasa Roberto/ Perkins Mike (CO,Graphic Novels,English,4.6,"12,592",2009-01-01,136.0,32.0,0.0,61.281314168377826
https://www.goodreads.com/book/show/109648.The_Far_Side_Gallery_2,The Far Side Gallery 2,Gary Larson,Comics,English,4.41,"12,105",1986-09-01,192.0,23.0,0.0,38.945927446954144
https://www.goodreads.com/book/show/12827094-le-diable-du-d-sert,Le Diable du désert,Scott Snyder,Graphic Novels,French,4.06,"12,832",2011-05-31,144.0,237.0,0.0,63.690622861054074
https://www.goodreads.com/book/show/10616.The_House_Next_Door,The House Next Door,Anne Rivers Siddons,Horror,English,3.88,"12,764",1978-01-01,346.0,407.0,18700.0,30.28062970568104
https://www.goodreads.com/book/show/128755721-the-sins-of-the-fathers---a-matthew-scudder-novel,THE SINS OF THE FATHERS - A MATTHEW SCUDDER NOVEL,Lawrence Block,Mystery,English,3.87,"11,654",1976-01-01,179.0,548.0,0.0,28.279260780287473
https://www.goodreads.com/book/show/2834890-the-long-road-home,The Long Road Home,Robin Furth,Graphic Novels,English,4.18,"10,387",2008-10-07,160.0,136.0,0.0,61.045859000684466
https://www.goodreads.com/book/show/22447865-stephen-king-the-stand,Stephen King The Stand: Captain Trips #1,Roberto Aguirre-Sacasa,Horror,English,4.61,"9,358",2008-09-10,299.0,27.0,0.0,60.9719370294319
https://www.goodreads.com/book/show/46196314-verrat,Verrat,Robin Furth,Graphic Novels,German,4.25,"9,856",2009-01-01,299.0,103.0,0.0,61.281314168377826
https://www.goodreads.com/book/show/18302419-american-vampire-volume-3,American Vampire Volume 3,Scott Snyder,Graphic Novels,English,4.15,"9,517",2012-02-07,299.0,151.0,0.0,64.38056125941137
